index,study_id,id,author,year,group,group_id,group_desc,url,country,region,city,time_MAX,time_50,MissingTime50,time_MIN,detailed_time,exp_dur,fu_dur,age_base,age_category,age_SD,days_ps,days_cat,yrs_ps,stroke_type,nihss_base,mmse_base,mMmse_base,fim_base,brunstrom_base,frenchay_base,fac_base,barthel_base,mBarthel_base,motricity_base,BBS_base,BBT_base,gcs_base,MAS_base,sis_base,rivermead_base,ashworth_base,mAshworth_base,rankin_base,bdi_base,cesd_base,ops_base,terminal_dropout,outcome_name,outcome_extremity,ue_subscale,le_subscale,outcomenamecat,SCOAR_outcome,p_outcome_stated,itt_analysis,base_n,base_m,base_sd,difference_score,term_n,term_m,term_sd,diff_base,diff_term,fu_n,fu_m,fu_sd,est_corr,term_diff,term_s_diff,fu_diff,fu_s_diff,term_d,fu_d,j_corr_factor,term_g,MissingTermG,MissingData,fu_g,term_Vd,fu_Vd,term_Vg,termvginv,fu_Vg,chck2,notes
240,72,johannsen2010,johannsen,2010,exp,158,bilateral arm training with auditory cuing,http://www.ncbi.nlm.nih.gov/pubmed/19822721,UK,birmingham,birmingham,7.5,7.5,Time 50 OK,7.5,1,42,90,68.1,Remaining,10.19,2253,>1year,6.17260274,1,,,,,,,,,,,,,,,,,,,,,,,2,fma ue,ue,fma,,fma,lohse,1,0,10,37.41,21.72,1,10,42.41,,1,0,10,38.51,,0.5,5,21.72,1.1,21.72,0.230202578,0.050644567,0.914285714,0.210470929,Term G OK,All OK,0.046303604,0.102649661,0.100128244,0.085806737,11.65409658,0.083699038,,change means and standard deviations calculated from figures
586,161,smania2012,smania,2012,ctrl,364,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/22661278,Italy,verona,verona,20,20,Time 50 OK,20,1,14,90,68.25,Remaining,,281.4,<1year,0.770958904,1,,>23,,,,,,,,"<11,>26",,,,,,,0.74,,,,,,3,wmft,ue,wmft,,wmft,lohse,0,1,29,2.4,0.81,,29,2.92,0.86,,,29,3.01,0.75,0.5,0.52,0.835374168,0.61,0.78057671,0.622475557,0.781473483,0.972972973,0.605651893,Term G OK,All OK,0.760352578,0.041163376,0.045012083,0.038968397,25.66182027,0.042611877,Yes,
375,110,morone2011,morone,2011,exp,244,robot assisted therapy for the high motricity group,http://www.ncbi.nlm.nih.gov/pubmed/21444654,Italy,rome,rome,60,60,Time 50 OK,60,1,28,96.33,68.33,Remaining,13.35,21.92,<90days,0.060054795,1,,>24,,,,,0,,,52,,,,,,,,1.75,,,,,4,fac,le,,,other,lohse,1,1,12,0,0.43,,12,2.2,0.8,,,12,3.59,1.1,0.5,2.2,0.642222703,3.59,0.83513472,3.425602973,4.29870764,0.930232558,3.186607417,Term G OK,All OK,3.998797805,0.572281489,0.853286974,0.495213836,2.019329686,0.738377046,,
115,39,duncan2003,duncan,2003,exp,85,home exercise program,http://www.ncbi.nlm.nih.gov/pubmed/12920254,USA,FL,gainesville,50.66,50.66,Time 50 OK,50.66,3,84,,68.5,Remaining,9,77.5,<90days,0.212328767,1,,,,,,,,,,,,,,,,,,,,,,,6,fma-ue,ue,fma,,fma,lohse,0,1,44,24.1,3.7,1,44,26.84,,,,,,,0.5,2.74,3.7,,3.7,0.740540541,,0.98245614,0.727548601,Term G OK,All OK,,0.028959094,,0.027951899,35.77574461,,Yes,
171,52,globas2012,globas,2012,exp,111,high intensity treadmill training,http://www.ncbi.nlm.nih.gov/pubmed/21885867,Switzerland,zurich,zurich,19.5,19.5,Time 50 OK,19.5,2,90,365,68.6,Remaining,6.7,1800,>1year,4.931506849,1,4.2,,,,,,,,91.7,,,,,,,13.2,,,,,,,2,6minwt,le,,capacity,capacity,lohse,0,1,18,274.4,113,,18,332.1,138,,,18,305.9,158,0.5,57.7,126.1209737,31.5,137.3553785,0.457497261,0.229332119,0.955223881,0.437012309,Term G OK,All OK,0.219063517,0.061369548,0.057016478,0.055996808,17.85816077,0.052024837,Yes,
285,85,kwakkel/kwakkel1999/2002,kwakkel,1999,exp,187,arm intensive therapy + CPT,http://www.ncbi.nlm.nih.gov/pubmed/10421300,Netherlands,amsterdam,amsterdam,114.5,114.5,Time 50 OK,114.5,2,140,364,69,Remaining,9.8,7.2,<90days,0.02,1,,27,,,,,,,,,,,15,,,,,,,,,4.4,4,10mwt SSV,le,,speed,speed,lohse,0,1,33,0,0,,33,0.55,0.46,,,33,0.59,0.44,0.5,0.55,0.46,0.59,0.44,1.195652174,1.340909091,0.976377953,1.167408422,Term G OK,All OK,1.309234073,0.051963396,0.057546018,0.049537428,20.18675657,0.054859419,Yes,0 SD at baseline; FU is added from Kwakkel et al 2002
511,144,rabadi2008,rabadi,2008,exp,329,arm ergometer training,http://www.ncbi.nlm.nih.gov/pubmed/19052246,USA,OK,oklahoma city,82.7,82.7,Time 50 OK,82.7,1,34.92,,69.2,Remaining,10.22,22.2,<90days,0.060821918,1,,17,,42.3,,,,,,9.4,,,,,,,,1.2,,,,,0,fma - shoulder elbow scale,ue,fma,,fma,lohse,1,0,10,7.8,4.18,,10,6.92,4.490434277,,,,,,0.5,-0.88,4.337994929,,4.18,-0.202858697,,0.914285714,-0.185470809,Term G OK,All OK,,0.102057583,,0.085311808,11.7217068,,,arm ergometer training could arguably coded as less time in therapy as it is more exercise than task specific practice
183,55,harris2009,harris,2009,ctrl,119,usual care,http://www.ncbi.nlm.nih.gov/pubmed/19359633,Canada,vancouver,vancouver,31.2,31.2,Time 50 OK,31.2,2,28,118,69.3,Remaining,11.7,20.8,<90days,0.056986301,1,,26.9,,,,,,,,,,,,,,,,,,,,,0,Chedoke Arm Hand,,,,other,lohse,1,1,50,32.7,17.2,,50,40.1,14.7,,,50,45.4,7.9,0.5,7.4,15.99890621,12.7,13.38375881,0.462531619,0.948911302,0.984615385,0.455415748,Term G OK,All OK,0.934312666,0.022139355,0.029004327,0.021463384,46.59097559,0.028118751,,SD was estimated from CI at follow up
87,32,di lauro2003,di lauro,2003,exp,69,CPT + CPT,http://www.ncbi.nlm.nih.gov/pubmed/14586603,Italy,naples,naples,28,28,Time 50 OK,28,1,14,180,69.3,Remaining,,1,<90days,0.002739726,1,10.8,,,,,,,1.5,,,,,,,,,,,,,,,4,bartel,,,,other,lohse,0,0,31,1.4,1.4,,27,3.2,2,0,0,24,8,2.8,0.5,1.8,1.705034562,6.6,2.124075826,1.055697075,3.107233706,0.974789916,1.029082863,Term G OK,All OK,3.028900083,0.050233812,0.187982279,0.04773294,20.9498933,0.178623653,Yes,
182,55,harris2009,harris,2009,exp,118,supplementary arm and hand therapy plus usual care,http://www.ncbi.nlm.nih.gov/pubmed/19359633,Canada,vancouver,vancouver,43.2,43.2,Time 50 OK,43.2,2,28,118,69.4,Remaining,15.3,20.5,<90days,0.056164384,1,,26.7,,,,,,,,,,,,,,,,,,,,,0,Chedoke Arm Hand,,,,other,lohse,1,1,53,32.6,15.3,,53,46.7,14.7,,,53,45.4,14.7,0.5,14.1,15.0029997,12.8,15.0029997,0.939812056,0.853162718,0.985507246,0.926191592,Term G OK,All OK,0.840798041,0.027200441,0.025734779,0.026417735,37.85335874,0.024994249,,SD was estimated from CI at follow up
305,90,lau2011,lau,2011,exp,198,progressive increases in treadmill speed within a session,http://www.ncbi.nlm.nih.gov/pubmed/21698340,China,hong kong,hong kong,20,20,Time 50 OK,20,1,14,,69.5,Remaining,,12.9,<90days,0.035342466,0,,>23,,,,,,,,,,,,,,,,0 or 1,,,,,2,10mwt SSV,le,,speed,speed,lohse,0,0,15,0.28,0.19,,13,0.64,0.32,,,,,,0.5,0.36,0.258263431,,0.19,1.393925567,,0.945454545,1.317893263,Term G OK,All OK,,0.131434283,,0.117487042,8.511576962,,,
8,3,ada2013,ada,2013,exp,6,four months of walking training,http://www.ncbi.nlm.nih.gov/pubmed/23464674,Australia,new south wales,sydney,24,24,Time 50 OK,24,1,120,365,70,Remaining,,660,>1year,1.808219178,0,,,,,,,,,,,,,,,,,,,,,,,0,6minwt,le,,capacity,capacity,lohse,1,1,34,232,124,,34,289,131,,,34,250,130,0.5,57,127.5480302,18,127.0354281,0.446890477,0.141692757,0.977099237,0.436656344,Term G OK,All OK,0.138447884,0.032348693,0.029707012,0.030884038,32.37918565,0.028361965,,
114,39,duncan2003,duncan,2003,ctrl,84,standard care,http://www.ncbi.nlm.nih.gov/pubmed/12920254,USA,FL,gainesville,28.65,28.65,Time 50 OK,28.65,3,84,,70.2,Remaining,11.4,73.5,<90days,0.201369863,1,,,,,,,,,,,,,,,,,,,,,,,2,fma-ue,ue,fma,,fma,lohse,0,1,48,23.7,3.5,1,48,25.46,,,,,,,0.5,1.76,3.5,,3.5,0.502857143,,0.983957219,0.494789916,Term G OK,All OK,,0.023467347,,0.022720424,44.01326313,,Yes,
88,33,dias2007,dias,2007,exp,70,bodyweight supported treadmill training,http://www.ncbi.nlm.nih.gov/pubmed/18084173,Portugal,lisbon,lisbon,16.67,16.67,Time 50 OK,16.67,1,35,90,70.35,Remaining,7.36,1413,>1year,3.871232877,0,,>19,,,,,,,,51.5,36.85,,,,,10.55,,,,,,,0,motricity index - le,le,,,other,lohse,1,0,20,51.5,14.02,1,20,54.63,,1,0,20,59.95,,0.5,3.13,14.02,8.45,14.02,0.223252496,0.602710414,0.96,0.214322397,Term G OK,All OK,0.578601997,0.051246042,0.059081496,0.047228352,21.17372209,0.054449507,Yes,Difference scores are divided by the standard deviation at baseline
599,166,sullivan2002,sullivan,2002,exp,375,BWSTT at slow speed,http://www.ncbi.nlm.nih.gov/pubmed/11994808,USA,CA,los angeles,4,4,Time 50 OK,4,3,28,118,70.9,Remaining,,675,>1year,1.849315068,0,,27,,,,,,,,,,,,,,,,,,,,,0,10mwt SSV,le,,speed,speed,lohse,1,0,8,0.53,0.29,,8,0.59,0.36,,,8,0.69,0.45,0.5,0.06,0.326879183,0.16,0.378549865,0.183554057,0.422665585,0.888888889,0.163159161,Term G OK,All OK,0.375702742,0.127105756,0.136165387,0.100429239,9.957259559,0.107587467,,
553,153,salbach/higgins2004/2006,salbach,2004,exp,348,functional lower extremity training,http://www.ncbi.nlm.nih.gov/pubmed/15293485,Canada,quebec,montreal,18,18,Time 50 OK,18,1,42,,71,Remaining,12,239,<1year,0.654794521,1,,,,,,,,,,,42,,,,,,,,,,,,3,6minwt,le,,capacity,capacity,lohse,0,1,44,209,126,,44,249,136,,,,,,0.5,40,131.0953851,,126,0.305121343,,0.98245614,0.299768337,Term G OK,All OK,,0.023785216,,0.022957968,43.55786192,,,
388,113,mudge2009,mudge,2009,ctrl,249,group social and educational classes,http://www.ncbi.nlm.nih.gov/pubmed/19969159,New zealand,auckland,auckland,0,0,Time 50 OK,0,1,28,90,71,Remaining,,2117,>1year,5.8,0,,,,,,,,,,,,,,,,,,,,,,,2,10mwt SSV,le,,speed,speed,lohse,0,1,27,0.62,0.27,,27,0.63,0.25,,,27,0.63,0.25,0.5,0.01,0.260192237,0.01,0.260192237,0.038433122,0.038433122,0.970873786,0.037313711,Term G OK,All OK,0.037313711,0.037064391,0.037064391,0.034936743,28.62316044,0.034936743,,
59,22,cooke2010,cooke,2010,exp,49,CPT+FST,http://www.ncbi.nlm.nih.gov/pubmed/19704158,UK,norfolk,norwich,23.5,23.5,Time 50 OK,23.5,1,42,84,71.2,Remaining,,33.86,<90days,0.092767123,1,,,,,,,,,,>28,,,,,,30.3,,,,,,,0,10mwt,le,,speed,speed,lohse,1,1,36,0.23,0.29,,36,0.42,0.39,0,0,29,0.46,0.37,0.5,0.19,0.343656806,0.23,0.327973576,0.552877164,0.701276007,0.978417266,0.540944563,Term G OK,All OK,0.686140554,0.032023238,0.034608167,0.030655857,32.62019392,0.03313041,Yes,
101,36,dromerick2000,dromerick,2000,ctrl,77,standard care,http://www.ncbi.nlm.nih.gov/pubmed/11108760,USA,MO,st. louis,20,20,Time 50 OK,20,1,14,,71.4,Remaining,,0,NA,0,1,7.5,23.5,,,,,,,,,,,,>3,,,,,,,,,0,arat,ue,arat,,arat,lohse,1,0,9,27.9,20.7,,9,44.3,11.1,,,,,,0.5,16.4,16.60873264,,20.7,0.987432356,,0.903225806,0.891874386,Term G OK,All OK,,0.165279037,,0.134837424,7.416338657,,Yes,
727,201,wuB2007,wuB,2007,ctrl,457,modified CIMT,http://www.ncbi.nlm.nih.gov/pubmed/17321816,Taiwan,taipei,taipei,120,75,Time 50 OK,30,1,21,,71.44,Remaining,,201,<1year,0.550684932,0,,,82.92,,4.5,,,,,,,,,,,,,0.26,,,,,0,fma-ue,ue,fma,,fma,lohse,1,0,13,41.85,11.33,,13,49.54,12.84,,,,,,0.5,7.69,12.10856102,,11.33,0.635087851,,0.936170213,0.594550329,Term G OK,All OK,,0.092436022,,0.081012286,12.34380672,,,
726,201,wuB2007,wuB,2007,ctrl,456,traditional rehabilitation,http://www.ncbi.nlm.nih.gov/pubmed/17321816,Taiwan,taipei,taipei,30,30,Time 50 OK,30,1,21,,71.94,Remaining,,249.6,<1year,0.683835616,0,,,83.06,,4.5,,,,,,,,,,,,,0.32,,,,,0,fma-ue,ue,fma,,fma,lohse,1,0,13,47.08,10.94,,13,49.38,10.18,,,,,,0.5,2.3,10.56683491,,10.94,0.21766215,,0.936170213,0.203768821,Term G OK,All OK,,0.078745262,,0.069013503,14.48991801,,,
678,187,wade1992,wade,1992,ctrl,424,delayed physiotherapy,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1881332/,UK,oxford,oxford,0,0,Time 50 OK,0,1,,,72,Remaining,,1788,>1year,4.898630137,0,,,,,,,4,,,,,,,,,,,,,,,,4,10mwt,le,,speed,speed,lohse,0,0,43,44.3,37.2,,39,47.9,38.6,,,,,,0.5,3.6,37.87145363,,37.2,-0.095058406,,0.982035928,-0.09335077,Term G OK,All OK,,0.023360885,,0.02252911,44.38701751,,,sign reversed for time measure; data only taken up to the 28 week assessment
278,84,kuys2011,kuys,2011,ctrl,184,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/20921032,Australia,brisbane,brisbane,30,30,Time 50 OK,30,2,42,126,72,Remaining,17,49,<90days,0.134246575,0,,28,,,,,,,80,,,,,"<4,5,6",,,,,,,,,0,10mwt,le,,speed,speed,lohse,0,1,15,0.58,0.36,,15,0.68,0.37,0,0,12,0.66,0.41,0.5,0.1,0.365034245,0.08,0.382805434,0.273946901,0.208983449,0.945454545,0.259004342,Term G OK,All OK,0.197584352,0.06916823,0.068122469,0.061828395,16.17379846,0.060893606,Yes,"The authors report and intention to treat analysis, but according to their tables, it does not look like missing data were carried forward."
352,105,mcclellan2004,mcclellan,2004,ctrl,231,"upper body exercises serving as ""sham"" mobility training",http://www.ncbi.nlm.nih.gov/pubmed/15482247,Australia,sydney,sydney,0,0,Time 50 OK,0,1,42,98,72,Remaining,,135,<1year,0.369863014,0,,,,,,,,,,,,,,,,,,,,,,,2,standing functiol reach,ue,,,other,lohse,0,0,10,20.5,5.3,,9,17.8,7.4,,,10,17.7,8.4,0.5,-2.7,6.374997116,-2.8,7.02317592,-0.423529603,-0.398680032,0.914285714,-0.387227066,Term G OK,All OK,-0.364507458,0.108968866,0.107947288,0.091089077,10.97826472,0.090235121,,"arm training was counted as 0 hours because mobility was the outcome (""sham"" training)"
304,90,lau2011,lau,2011,ctrl,197,gait training on the treadmill at steady speed,http://www.ncbi.nlm.nih.gov/pubmed/21698340,China,hong kong,hong kong,20,20,Time 50 OK,20,1,14,,72.1,Remaining,,12.7,<90days,0.034794521,0,,>23,,,,,,,,,,,,,,,,0 or 1,,,,,2,10mwt SSV,le,,speed,speed,lohse,0,0,15,0.3,0.19,,13,0.52,0.21,,,,,,0.5,0.22,0.199480093,,0.19,1.102866939,,0.945454545,1.04271056,Term G OK,All OK,,0.107210516,,0.095833797,10.43473212,,,
84,31,desrosiers2005,desrosiers,2005,exp,66,cpt + repetition of unilateral and symmetrical tasks,http://www.ncbi.nlm.nih.gov/pubmed/16180593,Canada,quebec,sherbrooke,15,15,Time 50 OK,15,1,35,,72.2,Remaining,,34.2,<90days,0.09369863,1,,,83.5,124.1,,,,,,,,,,,,,,,,10.1,,,3,fma-ue,ue,fma,,fma,lohse,0,0,20,42.9,20,,17,46.1,18.4,0,,,,,0.5,3.2,19.28504972,,20,0.165931644,,0.96,0.159294378,Term G OK,All OK,,0.050688333,,0.046714367,21.40669058,,Yes,
98,35,donaldson2009,donaldson,2009,ctrl,74,conventional therapy,http://www.ncbi.nlm.nih.gov/pubmed/19109444,UK,east anglia,norwich,2.81,2.81,Time 50 OK,2.81,3,42,72,72.6,Remaining,,13.4,<90days,0.036712329,1,,,,,,,,,,,,,,,,,,,,,,,2,arat,ue,arat,,arat,lohse,1,1,10,34,13.35664629,,8,45,13.93,,,5,,,0.5,11,13.61046082,,13.35664629,0.808201878,,0.914285714,0.738927432,Term G OK,All OK,,0.132659514,,0.110892524,9.017740457,,Yes,
100,35,donaldson2009,donaldson,2009,exp,76,CPT + FST,http://www.ncbi.nlm.nih.gov/pubmed/19109444,UK,east anglia,norwich,17.7,17.7,Time 50 OK,17.7,3,42,72,72.6,Remaining,,21.7,<90days,0.059452055,1,,,,,,,,,,,,,,,,,,,,,,,0,arat,ue,arat,,arat,lohse,1,1,10,26,9.295160031,,10,43.6,18.9,,,8,,,0.5,17.6,14.89311922,,9.295160031,1.181753785,,0.914285714,1.080460603,Term G OK,All OK,,0.1698271,,0.141961592,7.044158817,,Yes,
552,153,salbach/higgins2004/2006,salbach,2004,ctrl,347,upper extremity therapy,http://www.ncbi.nlm.nih.gov/pubmed/15293485,Canada,quebec,montreal,0,0,Time 50 OK,0,1,42,,73,Remaining,8,217,<1year,0.594520548,1,,,,,,,,,,,40,,,,,,,,,,,,4,6minwt,le,,capacity,capacity,lohse,0,1,47,204,131,,47,209,132,,,,,,0.5,5,131.5009506,,131,0.038022539,,0.983606557,0.037399219,Term G OK,All OK,,0.021291976,,0.0205996,48.54463193,,,"upper extremity therapy was given when lower extremity funciton was the outcome, coded as 0 hours of therapy."
99,35,donaldson2009,donaldson,2009,exp,75,CPT + CPT,http://www.ncbi.nlm.nih.gov/pubmed/19109444,UK,east anglia,norwich,13.8,13.8,Time 50 OK,13.8,3,42,72,73.3,Remaining,,25.6,<90days,0.070136986,1,,,,,,,,,,,,,,,,,,,,,,,0,arat,ue,arat,,arat,lohse,1,1,10,33.7,14.72446943,,10,41.8,17.83,,,6,,,0.5,8.1,16.35112993,,14.72446943,0.495378609,,0.914285714,0.452917585,Term G OK,All OK,,0.112269998,,0.093848554,10.65546519,,Yes,
396,115,ng2008,ng,2008,ctrl,255,conventional overground gait training,http://stroke.ahajournals.org/content/39/1/154.short,China,hong kong,hong kong,50,50,Time 50 OK,50,1,28,180,73.4,Remaining,11.5,17.5,<90days,0.047945205,1,,>21,,,,,<3,,,,,,,,,,,,,,,,0,fim,,,,other,lohse,0,1,21,78.6,8.9,,21,98.2,14.3,,,21,102.5,16.5,0.5,19.6,11.91007976,23.9,13.25631925,1.645664881,1.802913731,0.962025316,1.583171278,Term G OK,All OK,1.734448653,0.112100307,0.125011855,0.103748017,9.638738445,0.115697561,,
298,88,langhammer2010,langhammer,2010,ctrl,193,treadmill therapy + CPT,http://www.ncbi.nlm.nih.gov/pubmed/20026572,Norway,oslo,oslo,35.85,35.85,Time 50 OK,35.85,3,15.9,,74,Remaining,13.3,419,>1year,1.147945205,0,,,,,,,,,,,,,,5.4,,,,,,,,,3,6minwt,le,,capacity,capacity,lohse,0,1,21,277.7,139.9,,21,320.6,153.8,,,,,,0.5,42.9,147.01437,,139.9,0.291808209,,0.962025316,0.280726884,Term G OK,All OK,,0.049646477,,0.045947452,21.76399248,,Yes,
85,31,desrosiers2005,desrosiers,2005,ctrl,67,CPT dosage matched to experimental group,http://www.ncbi.nlm.nih.gov/pubmed/16180593,Canada,quebec,sherbrooke,15,15,Time 50 OK,15,1,35,,74.3,Remaining,,35.4,<90days,0.096986301,1,,,86.1,117.3,,,,,,,,,,,,,,,,11.6,,,5,fma-ue,ue,fma,,fma,lohse,0,0,21,47,16.1,,16,51.3,14.1,0,,,,,0.5,4.3,15.27495616,,16.1,0.281506536,,0.962025316,0.270816415,Term G OK,All OK,,0.049505855,,0.045817308,21.82581307,,Yes,
541,150,rydwik2006,rydwik,2006,exp,342,"""stimulo"" device",http://www.ncbi.nlm.nih.gov/pubmed/16944822,Sweden,järfälla,järfälla,9,9,Time 50 OK,9,1,42,84,74.9,Remaining,8.7,1278,>1year,3.501369863,1,,,,,,,,,,,,,,,,,,,,,,,1,TUG,le,,,other,lohse,0,0,9,25,12,,8,23,9,,,4,,,0.5,-2,10.70513895,,12,0.18682616,,0.903225806,0.168746209,Term G OK,All OK,,0.113050223,,0.092228278,10.84266151,,Yes,sign reversed for time measure
299,88,langhammer2010,langhammer,2010,exp,194,outdoor walking,http://www.ncbi.nlm.nih.gov/pubmed/20026572,Norway,oslo,oslo,41.5,41.5,Time 50 OK,41.5,3,16.9,,75,Remaining,10.4,349,<1year,0.956164384,0,,,,,,,,,,,,,,5.3,,,,,,,,,2,6minwt,le,,capacity,capacity,lohse,0,1,18,299.4,159.3,,18,310.1,164.4,,,,,,0.5,10.7,161.8700868,,159.3,0.066102392,,0.955223881,0.063142584,Term G OK,All OK,,0.055676931,,0.050802564,19.68404587,,Yes,
540,150,rydwik2006,rydwik,2006,ctrl,341,no therapy,http://www.ncbi.nlm.nih.gov/pubmed/16944822,Sweden,järfälla,järfälla,0,0,Time 50 OK,0,1,42,84,75.3,Remaining,4.9,1647,>1year,4.512328767,1,,,,,,,,,,,,,,,,,,,,,,,0,TUG,le,,,other,lohse,0,0,9,47,45,,9,44,40,,,9,,,0.5,-3,42.57346591,,45,0.070466426,,0.903225806,0.063647095,Term G OK,All OK,,0.111386973,,0.09087137,11.00456612,,Yes,sign reversed for time measure
389,113,mudge2009,mudge,2009,exp,250,circuit training,http://www.ncbi.nlm.nih.gov/pubmed/19969159,New zealand,auckland,auckland,12,12,Time 50 OK,12,1,28,90,76,Remaining,,1215.45,>1year,3.33,0,,,,,,,,,,,,,,,,,,,,,,,1,10mwt SSV,le,,speed,speed,lohse,0,1,31,0.76,0.3,,31,0.79,0.28,,,31,0.77,0.26,0.5,0.03,0.290172363,0.01,0.280713377,0.103386828,0.035623525,0.974789916,0.100780437,Term G OK,All OK,0.034725453,0.032430465,0.032278533,0.030815927,32.45075185,0.030671558,,
510,144,rabadi2008,rabadi,2008,exp,328,robot assisted therapy,http://www.ncbi.nlm.nih.gov/pubmed/19052246,USA,OK,oklahoma city,85.85,85.85,Time 50 OK,85.85,1,36.32,,79.5,Remaining,6.17,19,<90days,0.052054795,1,,16.56,,34.6,,,,,,5.9,,,,,,,,1,,,,,0,fma - shoulder elbow scale,ue,fma,,fma,lohse,1,0,10,5.8,3.79,,10,8.03,5.565608682,,,,,,0.5,2.23,4.761307594,,3.79,0.468358735,,0.914285714,0.4282137,Term G OK,All OK,,0.110967995,,0.092760185,10.78048734,,,
308,92,laver2012,laver,2012,ctrl,201,CPT,http://www.ncbi.nlm.nih.gov/pubmed/22409245,Australia,adelaide,adelaide,4.2,4.2,Time 50 OK,4.2,1,14.95,,84.6,Remaining,,2,<90days,0.005479452,0,,26.1,,,,,,,,,,,,,,,,,,,,,0,tug,le,,balance,balance,lohse,1,1,22,35.41,19.05,,22,28.86,11.71,,,,,,0.5,-6.55,15.81180888,,19.05,0.414247355,,0.963855422,0.399274559,Term G OK,All OK,,0.049354565,,0.045851244,21.80965908,,,sign reversed for time measure
309,92,laver2012,laver,2012,exp,202,balance training using Wii fit,http://www.ncbi.nlm.nih.gov/pubmed/22409245,Australia,adelaide,adelaide,4.2,4.2,Time 50 OK,4.2,1,12.3,,85.2,Remaining,,2,<90days,0.005479452,0,,26.23,,,,,,,,,,,,,,,,,,,,,2,tug,le,,balance,balance,lohse,1,1,22,37.95,18.77,,22,27.9,10.44,,,,,,0.5,-10.05,15.18727263,,18.77,0.661738302,,0.963855422,0.63782005,Term G OK,All OK,,0.055406763,,0.05147384,19.42734406,,,sign reversed for time measure
